"TIME","Error cuantizacion","Diente de sierra","VDAC"
0.006355628751,0.190355,1.7529,1.5625
0.006355630751,0.0927028,1.7529,1.66015
0.006355651694,0.0927425,1.75294,1.66015
0.006355692957,0.0928206,1.75302,1.66015
0.006356222792,0.0938232,1.75402,1.66015
0.006356761037,0.0948418,1.75504,1.66015
0.00636429647,0.109099,1.76929,1.66015
0.00639013224,0.157938,1.81814,1.66015
0.006406410001,0.188676,1.84888,1.66015
0.006406412001,0.0910244,1.84888,1.75781
0.00640643256,0.0910632,1.84892,1.75781
0.00640647413,0.0911417,1.849,1.75781
0.006406994255,0.0921234,1.84998,1.75781
0.006407522636,0.0931208,1.85098,1.75781
0.006414919967,0.107081,1.86493,1.75781
0.006440282245,0.154903,1.91276,1.75781
0.006457191251,0.186752,1.94461,1.75781
0.006457193251,0.0891003,1.94462,1.85547
0.00645721337,0.0891381,1.94465,1.85547
0.006457255292,0.0892171,1.94473,1.85547
0.00645776429,0.0901754,1.94569,1.85547
0.006458281368,0.0911489,1.94667,1.85547
0.006465520456,0.104775,1.96028,1.85547
0.006490340186,0.151456,2.00697,1.85547
0.006507972501,0.184583,2.0401,1.85547
0.006507974501,0.106462,2.04011,1.93359
0.006508004536,0.106519,2.04016,1.93359
0.006508041548,0.106588,2.04023,1.93359
0.006508415447,0.10729,2.04093,1.93359
0.006508801407,0.108015,2.04166,1.93359
0.006520380207,0.129752,2.06338,1.93359
0.006557432366,0.199225,2.13287,1.93359
0.006558753751,0.201701,2.13535,1.93359
0.006558755751,0.104049,2.13535,2.03125
0.006558779293,0.104093,2.1354,2.03125
0.006558818479,0.104166,2.13547,2.03125
0.006559414061,0.105282,2.13658,2.03125
0.006560019097,0.106415,2.13772,2.03125
0.0065684896,0.122277,2.15357,2.03125
0.006597531325,0.17661,2.20791,2.03125
0.006609535001,0.199043,2.23035,2.03125
0.006609537001,0.101391,2.23035,2.1289
0.006609559934,0.101434,2.23039,2.1289
0.006609599606,0.101508,2.23047,2.1289
0.006610179772,0.102592,2.23155,2.1289
0.006610769147,0.103693,2.23265,2.1289
0.006619020394,0.119105,2.24806,2.1289
0.006647310383,0.171897,2.30086,2.1289
0.006660316251,0.196143,2.32511,2.1289
0.006660318251,0.0984905,2.32511,2.22656
0.006660340519,0.098532,2.32515,2.22656
0.006660380723,0.0986069,2.32523,2.22656
0.006660944073,0.0996568,2.32628,2.22656
0.006661516366,0.100723,2.32734,2.22656
0.006669528459,0.11565,2.34226,2.22656
0.006696998495,0.166783,2.3934,2.22656
0.006711097501,0.192999,2.41962,2.22656
0.006711099501,0.0953473,2.41963,2.32422
0.006711121049,0.0953874,2.41967,2.32422
0.006711161829,0.0954632,2.41974,2.32422
0.006711706971,0.0964764,2.42075,2.32422
0.006712260767,0.0975058,2.42178,2.32422
0.006720013905,0.111914,2.43618,2.32422
0.006746596094,0.161269,2.48555,2.32422
0.006761878751,0.189614,2.51389,2.32422
0.006761880751,0.0919621,2.5139,2.42187
0.006761901525,0.0920007,2.51394,2.42187
0.006761942923,0.0920774,2.51401,2.42187
0.006762468472,0.0930518,2.51499,2.42187
0.006763002364,0.0940416,2.51598,2.42187
0.006770476845,0.107896,2.52982,2.42187
0.006796774576,0.156599,2.57854,2.42187
0.006797167495,0.157327,2.57926,2.42187
0.006805885432,0.173458,2.5954,2.42187
0.006812660001,0.185988,2.60793,2.42187
0.006812662001,0.107867,2.60793,2.5
0.006812692438,0.107923,2.60799,2.5
0.006812729169,0.107991,2.60805,2.5
0.006813108072,0.108692,2.60876,2.5
0.006813499199,0.109415,2.60948,2.5
0.006825232982,0.131107,2.63115,2.5
0.00686278109,0.200434,2.7005,2.5
0.006863441251,0.201652,2.70172,2.5
0.006863443251,0.104,2.70172,2.59765
0.006863466782,0.104043,2.70177,2.59765
0.006863505977,0.104115,2.70184,2.59765
0.006864101274,0.105213,2.70294,2.59765
0.006864706021,0.106329,2.70405,2.59765
0.006873172476,0.121941,2.71965,2.59765
0.006902200321,0.175419,2.77314,2.59765
0.006914222501,0.197544,2.79527,2.59765
0.006914224501,0.0998922,2.79527,2.69531
0.00691424709,0.0999338,2.79531,2.69531
0.006914287038,0.100007,2.79539,2.69531
0.006914858512,0.101059,2.79644,2.69531
0.006915439058,0.102127,2.79751,2.69531
0.006923566696,0.117076,2.81245,2.69531
0.006951432884,0.168285,2.86367,2.69531
0.006965003751,0.193198,2.88858,2.69531
0.006965005751,0.0955453,2.88858,2.79297
0.006965027344,0.095585,2.88862,2.79297
0.006965068088,0.0956597,2.8887,2.79297
0.006965614377,0.0966622,2.8897,2.79297
0.006966169337,0.0976806,2.89072,2.79297
0.006973938785,0.111935,2.90496,2.79297
0.007000576891,0.160764,2.95381,2.79297
0.007015785001,0.188612,2.98165,2.79297
0.007015787001,0.0909596,2.98166,2.89062
0.007015807545,0.0909972,2.9817,2.89062
0.007015849127,0.0910733,2.98177,2.89062
0.007016368877,0.0920247,2.98272,2.89062
0.007016896877,0.0929911,2.98369,2.89062
0.007024288878,0.106518,2.99721,2.89062
0.007049632882,0.152859,3.04356,2.89062
0.007066566251,0.183788,3.07449,2.89062
0.007066568251,0.105667,3.07449,2.96875
0.007066598059,0.105721,3.07455,2.96875
0.007066635229,0.105789,3.07461,2.96875
0.007067006294,0.106466,3.07529,2.96875
0.007067389329,0.107166,3.07599,2.96875
0.007078880375,0.128138,3.09694,2.96875
0.007115651722,0.195169,3.164,2.96875
0.007117347501,0.198257,3.16708,2.96875
0.007117349501,0.100605,3.16709,3.0664
0.007117372253,0.100646,3.16713,3.0664
0.00711741207,0.100719,3.1672,3.0664
0.007117987678,0.101767,3.16825,3.0664
0.007118572421,0.102832,3.16932,3.0664
0.007126758835,0.117736,3.18421,3.0664
0.00715482654,0.168788,3.23527,3.0664
0.007168128751,0.192958,3.25944,3.0664
0.007168130751,0.0953062,3.25945,3.16406
0.00716815229,0.0953454,3.25949,3.16406
0.007168193077,0.0954194,3.25956,3.16406
0.007168737981,0.0964092,3.26055,3.16406
0.007169291535,0.0974146,3.26156,3.16406
0.007177041291,0.111488,3.27562,3.16406
0.007203611882,0.159696,3.32384,3.16406
0.007218910001,0.187423,3.35157,3.16406
0.007218912001,0.109302,3.35157,3.24218
0.007218942849,0.109358,3.35163,3.24218
0.007218979293,0.109424,3.35169,3.24218
0.007219363313,0.11012,3.35239,3.24218
0.00721975972,0.110838,3.35311,3.24218
0.007231651943,0.132376,3.37464,3.24218
0.007244336981,0.155336,3.39761,3.24218
0.007269691251,0.201183,3.44346,3.24218
0.007269693251,0.103531,3.44346,3.33984
0.007269716674,0.103573,3.4435,3.33984
0.007269755955,0.103644,3.44357,3.33984
0.007270348534,0.104715,3.44464,3.33984
0.007270950519,0.105803,3.44573,3.33984
0.007279378307,0.121029,3.46095,3.33984
0.00730827358,0.173182,3.51311,3.33984
0.007320472501,0.195177,3.53511,3.33984
0.007320474501,0.0975246,3.53511,3.4375
0.007320496548,0.0975644,3.53515,3.4375
0.007320536929,0.0976371,3.53522,3.4375
0.007321094682,0.0986425,3.53623,3.4375
0.007321661289,0.0996637,3.53725,3.4375
0.007329593785,0.113958,3.55154,3.4375
0.007356790915,0.162924,3.60051,3.4375
0.007371253751,0.188936,3.62652,3.4375
0.007371255751,0.110815,3.62653,3.51562
0.007371287033,0.110871,3.62658,3.51562
0.007371323173,0.110936,3.62665,3.51562
0.007371712587,0.111636,3.62735,3.51562
0.007372114562,0.112359,3.62807,3.51562
0.007384173811,0.134032,3.64974,3.51562
0.007397037011,0.157136,3.67285,3.51562
0.007422035001,0.201992,3.71771,3.51562
0.007422037001,0.10434,3.71771,3.61328
0.00742206061,0.104382,3.71775,3.61328
0.007422099742,0.104452,3.71782,3.61328
0.007422697013,0.105523,3.7189,3.61328
0.007423303765,0.106611,3.71998,3.61328
0.007431798286,0.12184,3.7352,3.61328
0.007460922359,0.174003,3.78738,3.61328
0.007472816251,0.195283,3.80866,3.61328
0.007472818251,0.097631,3.80866,3.71093
0.007472840322,0.0976705,3.8087,3.71093
0.007472880684,0.0977427,3.80877,3.71093
0.007473439053,0.0987414,3.80977,3.71093
0.007474006286,0.0997559,3.81079,3.71093
0.007481947546,0.113956,3.82498,3.71093
0.007509174723,0.162601,3.87363,3.71093
0.007523597501,0.188342,3.89937,3.71093
0.007523599501,0.110221,3.89938,3.78906
0.007523630612,0.110276,3.89943,3.78906
0.007523666872,0.110341,3.8995,3.78906
0.007524054167,0.111032,3.90019,3.78906
0.007524453955,0.111745,3.9009,3.78906
0.007536447597,0.133135,3.92229,3.78906
0.007549240815,0.155937,3.9451,3.78906
0.007574378751,0.200699,3.98986,3.78906
0.007574380751,0.103047,3.98986,3.88671
0.007574404063,0.103088,3.9899,3.88671
0.007574443433,0.103158,3.98997,3.88671
0.007575033203,0.104208,3.99102,3.88671
0.007575632334,0.105274,3.99209,3.88671
0.007584020171,0.120196,4.007,3.88671
0.007612778471,0.17131,4.05813,3.88671
0.007625160001,0.193294,4.08011,3.88671
0.007625162001,0.0956414,4.08012,3.98437
0.007625183616,0.0956798,4.08015,3.98437
0.007625224342,0.095752,4.08023,3.98437
0.007625771188,0.0967227,4.0812,3.98437
0.007626326713,0.0977087,4.08218,3.98437
0.007634104072,0.11151,4.09598,3.98437
0.0076607693,0.158786,4.14326,3.98437
0.007675941251,0.185657,4.17013,3.98437
0.007675943251,0.107536,4.17014,4.0625
0.007675973594,0.10759,4.17019,4.0625
0.00767601039,0.107655,4.17026,4.0625
0.007676388115,0.108324,4.17093,4.0625
0.007676778024,0.109014,4.17162,4.0625
0.0076884753,0.129716,4.1923,4.0625
0.007725906582,0.19588,4.25848,4.0625
0.007726722501,0.197321,4.25993,4.0625
0.007726724501,0.0996689,4.25993,4.16015
0.007726747039,0.0997087,4.25997,4.16015
0.007726787027,0.0997793,4.26004,4.16015
0.007727357207,0.100786,4.26105,4.16015
0.007727936438,0.101809,4.26207,4.16015
0.007736045663,0.116125,4.27638,4.16015
0.007763848723,0.165164,4.32543,4.16015
0.007777503751,0.189224,4.34949,4.16015
0.007777505751,0.111103,4.34949,4.23828
0.007777537115,0.111158,4.34955,4.23828
0.007777573198,0.111222,4.34961,4.23828
0.00777796364,0.111909,4.3503,4.23828
0.007778366676,0.112619,4.35101,4.23828
0.007790457764,0.133909,4.37229,4.23828
0.007803354924,0.156603,4.39499,4.23828
0.007828285001,0.200429,4.43882,4.23828
0.007828287001,0.102777,4.43882,4.33593
0.007828310251,0.102817,4.43886,4.33593
0.00782834967,0.102887,4.43893,4.33593
0.007828937872,0.10392,4.43997,4.33593
0.00782953541,0.10497,4.44102,4.33593
0.007837900947,0.119663,4.4557,4.33593
0.007866582786,0.169991,4.50604,4.33593
0.007879066251,0.191874,4.52792,4.33593
0.007879068251,0.0942214,4.52793,4.43359
0.007879089541,0.0942587,4.52796,4.43359
0.007879130527,0.0943306,4.52803,4.43359
0.007879669151,0.0952744,4.52898,4.43359
0.007880216325,0.0962332,4.52994,4.43359
0.007887876757,0.109654,4.54335,4.43359
0.007914141097,0.155627,4.58933,4.43359
0.007929847501,0.18309,4.6168,4.43359
0.007929849501,0.104969,4.6168,4.51171
0.007929879109,0.105021,4.61685,4.51171
0.007929916419,0.105086,4.61692,4.51171
0.007930285,0.10573,4.61756,4.51171
0.007930665471,0.106395,4.61823,4.51171
0.007942079591,0.126339,4.63815,4.51171
0.007978604775,0.190082,4.70192,4.51171
0.007980628751,0.193611,4.70544,4.51171
0.007980630751,0.0959583,4.70545,4.60937
0.007980652439,0.0959961,4.70549,4.60937
0.007980693107,0.096067,4.70556,4.60937
0.007981241787,0.0970236,4.70651,4.60937
0.007981799177,0.0979953,4.70749,4.60937
0.007989602637,0.111596,4.72108,4.60937
0.008016357354,0.158187,4.76768,4.60937
0.008031410001,0.184373,4.79386,4.60937
0.008031412001,0.106251,4.79387,4.68749
0.008031441976,0.106304,4.79392,4.68749
0.00803147903,0.106368,4.79398,4.68749
0.008031852178,0.107017,4.79463,4.68749
0.008032237363,0.107687,4.7953,4.68749
0.008043792914,0.127774,4.81537,4.68749
0.008080770676,0.191975,4.87959,4.68749
0.008082191251,0.194439,4.88206,4.68749
0.008082193251,0.0967871,4.88206,4.78515
0.008082215129,0.096825,4.8821,4.78515
0.008082255645,0.0968953,4.88217,4.78515
0.008082809126,0.0978553,4.88313,4.78515
0.008083371392,0.0988304,4.88411,4.78515
0.00809124312,0.11248,4.89775,4.78515
0.008118231902,0.159238,4.94452,4.78515
0.008132972501,0.184749,4.97003,4.78515
0.008132974501,0.106628,4.97003,4.86328
0.008133004584,0.10668,4.97008,4.86328
0.008133041562,0.106744,4.97015,4.86328
0.008133416051,0.107392,4.97079,4.86328
0.008133802621,0.108061,4.97146,4.86328
0.008145399701,0.128117,4.99151,4.86328
0.008172466937,0.174879,5.03829,4.86328
0.008175182467,0.179571,5.04298,4.86328
0.008176763727,0.182301,5.04571,4.86328
0.008176773727,0.181252,5.04466,4.86328
0.008176793727,0.176597,5.04,4.86328
0.008176823728,0.162057,5.02546,4.86328
0.00817682723,0.159702,5.023,4.86328
0.008176834234,0.15468,5.01808,4.86328
0.008176848242,0.143157,5.00656,4.86328
0.008176876257,0.116261,4.97966,4.86328
0.008176903646,0.0883893,4.95154,4.86328
0.008176939364,0.0515607,4.91486,4.86328
0.008176997174,-0.00789402,4.85551,4.86328
0.008177112793,-0.125064,4.73833,4.86328
0.008177344033,-0.351722,4.51167,4.86328
0.00817751692,-0.514558,4.34883,4.86328
0.008177622248,-0.611036,4.25235,4.86328
0.008177692212,-0.674001,4.1897,4.86328
0.008177742755,-0.718939,4.14444,4.86328
0.008177788086,-0.758859,4.1047,4.86328
0.008177834745,-0.799571,4.06381,4.86328
0.008177879534,-0.838295,4.02527,4.86328
0.008177927613,-0.87948,3.98389,4.86328
0.008177982581,-0.926082,3.93764,4.86328
0.008178058066,-0.989251,3.87412,4.86328
0.008178209036,-1.11278,3.75059,4.86328
0.008178354358,-1.22821,3.63514,4.86328
0.008178564753,-1.38953,3.47382,4.86328
0.008178893143,-1.62825,3.23509,4.86328
0.008179549922,-2.06192,2.80139,4.86328
0.008180803289,-2.75152,2.11176,4.86328
0.008183310024,-3.72817,1.13504,4.86328
0.008183753751,-3.85034,1.01292,4.86328
0.008183755751,-3.94851,1.01237,4.96093
0.008183756751,-3.94876,1.0121,4.96093
0.008183822555,-3.96561,0.995234,4.96093
0.008183834292,-3.96861,0.99227,4.96093
0.008183904716,-3.98621,0.974487,4.96093
0.008183998614,-4.00967,0.951187,4.96093
0.00818418641,-4.05498,0.905874,4.96093
0.008184562002,-4.14071,0.820139,4.96093
0.008185313186,-4.2944,0.666442,4.96093
0.008186815553,-4.54277,0.418057,4.96093
0.008187192471,-4.59367,0.36716,4.96093
0.008187946306,-4.68449,0.27633,4.96093
0.008188136053,-4.70517,0.255653,4.96093
0.008188515547,-4.74383,0.216605,4.96093
0.008188611689,-4.75363,0.207187,4.96093
0.008188803974,-4.77193,0.188889,4.96093
0.008189188544,-4.80637,0.154318,4.96093
0.008189194633,-4.80692,0.153794,4.96093
0.008189223992,-4.80955,0.151267,4.96093
0.008189258352,-4.81242,0.14833,4.96093
0.008189327073,-4.81818,0.142516,4.96093
0.008189464515,-4.82969,0.131123,4.96093
0.008189739398,-4.85156,0.10925,4.96093
0.008190289164,-4.89177,0.0688932,4.96093
0.008190323848,-4.89431,0.0664976,4.96093
0.008190393215,-4.89899,0.0617564,4.96093
0.00819053195,-4.90834,0.0524689,4.96093
0.008190809419,-4.92607,0.0346435,4.96093
0.00819081825,-4.92663,0.0340926,4.96093
0.00819082825,-4.92727,0.0335346,4.96093
0.00819084825,-4.92799,0.0325742,4.96093
0.00819088825,-4.92941,0.0313943,4.96093
0.00819096825,-4.92989,0.0305454,4.96093
0.00819107559,-4.93054,0.0302656,4.96093
0.008191209294,-4.93036,0.0303115,4.96093
0.008191476702,-4.92999,0.0306658,4.96093
0.00819191089,-4.92939,0.0314166,4.96093
0.008192779266,-4.92769,0.0330484,4.96093
0.008194516018,-4.92428,0.0364163,4.96093
0.008195965201,-4.92143,0.0392769,4.96093
0.008202122314,-4.90935,0.0514597,4.96093
0.008220418997,-4.87317,0.0876404,4.96093
0.008234535001,-4.84528,0.115531,4.96093
0.008234537001,-0.450891,0.115535,0.566406
0.008234546679,-0.450864,0.115554,0.566406
0.008234547967,-0.450861,0.115557,0.566406
0.008234548761,-0.450859,0.115558,0.566406
0.008234564011,-0.450819,0.115589,0.566406
0.008234595002,-0.450757,0.11565,0.566406
0.008234616561,-0.450715,0.115692,0.566406
0.008234986146,-0.449985,0.116422,0.566406
0.00823538037,-0.449206,0.117201,0.566406
0.00824720709,-0.425863,0.140552,0.566406
0.008259822259,-0.400964,0.165429,0.566406
0.008285052595,-0.351227,0.215183,0.566406
0.008285316251,-0.350708,0.215702,0.566406
0.008285318251,0.098513,0.215706,0.117187
0.008285328964,0.0985341,0.215727,0.117187
0.008285376252,0.0986273,0.21582,0.117187
0.008285922604,0.0997036,0.216897,0.117187
0.008286473258,0.100788,0.217982,0.117187
0.008294182411,0.115972,0.233162,0.117187
0.008302992873,0.133309,0.250511,0.117187
0.008320613796,0.167984,0.285179,0.117187
0.008336097501,0.198421,0.315617,0.117187
0.008336099501,0.100769,0.315621,0.214843
0.008336122291,0.100814,0.315666,0.214843
0.008336162078,0.100892,0.315744,0.214843
0.008336738635,0.102025,0.316877,0.214843
0.008337324344,0.103176,0.318028,0.214843
0.008345524273,0.119284,0.334132,0.214843
0.008354895619,0.137677,0.352538,0.214843
0.008373638312,0.174462,0.389316,0.214843
0.008386878751,0.200421,0.415276,0.214843
0.008386880751,0.102769,0.41528,0.3125
0.008386903999,0.102815,0.415325,0.3125
0.00838694342,0.102892,0.415402,0.3125
0.008387531578,0.104045,0.416555,0.3125
0.008388129073,0.105216,0.417726,0.3125
0.008396493992,0.121606,0.434113,0.3125
0.0084060539,0.14032,0.452841,0.3125
0.008425173716,0.177749,0.490261,0.3125
0.008437660001,0.202166,0.51468,0.3125
0.008437662001,0.104514,0.514683,0.410156
0.00843768565,0.104561,0.51473,0.410156
0.00843772475,0.104637,0.514806,0.410156
0.008438323035,0.105807,0.515976,0.410156
0.008438930817,0.106995,0.517164,0.410156
0.008447439757,0.123624,0.53379,0.410156
0.008457164261,0.142612,0.552791,0.410156
0.008476613268,0.180586,0.590758,0.410156
0.008488441251,0.203657,0.613829,0.410156
0.008488443251,0.106005,0.613833,0.507812
0.008488467242,0.106052,0.61388,0.507812
0.008488506069,0.106128,0.613955,0.507812
0.008489113008,0.107311,0.615139,0.507812
0.00848972958,0.108513,0.616341,0.507812
0.008498361598,0.12534,0.633164,0.507812
0.00850822676,0.144553,0.652391,0.507812
0.008527957085,0.182977,0.690807,0.507812
0.008539222501,0.204894,0.712725,0.507812
0.008539224501,0.0877109,0.712729,0.624999
0.008539241049,0.0877431,0.712761,0.624999
0.008539285825,0.0878302,0.712848,0.624999
0.008539704476,0.0886444,0.713662,0.624999
0.008540129773,0.0894716,0.714489,0.624999
0.008552888685,0.114278,0.739288,0.624999
0.00856649819,0.14072,0.765739,0.624999
0.008590003751,0.186347,0.811367,0.624999
0.008590005751,0.0886948,0.811371,0.722655
0.008590025778,0.0887337,0.81141,0.722655
0.008590067773,0.0888152,0.811491,0.722655
0.008590574428,0.089798,0.812474,0.722655
0.008591089125,0.0907965,0.813473,0.722655
0.00859829488,0.104772,0.82744,0.722655
0.008623000328,0.15265,0.875328,0.722655
0.008640785001,0.187078,0.909757,0.722655
0.008640787001,0.0894263,0.909761,0.820312
0.008640807195,0.0894654,0.9098,0.820312
0.008640849057,0.0895464,0.909881,0.820312
0.00864135994,0.0905349,0.91087,0.820312
0.008641878932,0.0915391,0.911874,0.820312
0.008649144828,0.105595,0.925922,0.820312
0.00867405647,0.153748,0.974085,0.820312
0.008691566251,0.187558,1.0079,0.820312
0.008691568251,0.0899059,1.0079,0.917968
0.008691588555,0.0899451,1.00794,0.917968
0.008691630329,0.0900257,1.00802,0.917968
0.008692143985,0.0910171,1.00901,0.917968
0.008692665795,0.0920242,1.01002,0.917968
0.008699971132,0.10612,1.02411,0.917968
0.008725018003,0.154411,1.07241,0.917968
0.008742347501,0.187786,1.10578,0.917968
0.008742349501,0.0901344,1.10579,1.01562
0.008742369857,0.0901736,1.10583,1.01562
0.008742411589,0.0902539,1.10591,1.01562
0.008742926567,0.0912453,1.1069,1.01562
0.008743449719,0.0922523,1.1079,1.01562
0.008750773844,0.106349,1.12199,1.01562
0.008775885132,0.154639,1.17029,1.01562
0.008793128751,0.187764,1.20342,1.01562
0.008793130751,0.0901123,1.20342,1.11328
0.008793151102,0.0901514,1.20346,1.11328
0.008793192838,0.0902315,1.20354,1.11328
0.008793707688,0.0912201,1.20453,1.11328
0.00879423071,0.0922243,1.20554,1.11328
0.00880155302,0.106281,1.21958,1.11328
0.008826658081,0.154436,1.26775,1.11328
0.008843910001,0.187492,1.30081,1.11328
0.008843912001,0.0898403,1.30081,1.21094
0.00884393229,0.0898792,1.30085,1.21094
0.008843974076,0.0899592,1.30093,1.21094
0.008844487353,0.0909422,1.30191,1.21094
0.008845008777,0.0919409,1.30291,1.21094
0.008852308719,0.105919,1.31688,1.21094
0.008877337089,0.153804,1.36478,1.21094
0.008894691251,0.186971,1.39794,1.21094
0.008894693251,0.0893191,1.39795,1.30859
0.00889471342,0.0893576,1.39799,1.30859
0.008894755302,0.0894376,1.39807,1.30859
0.008895265565,0.0904124,1.39904,1.30859
0.008895783928,0.0914026,1.40003,1.30859
0.008903041006,0.105263,1.41388,1.30859
0.008927922418,0.152745,1.46138,1.30859
0.008945472501,0.186201,1.49483,1.30859
0.008945474501,0.0885492,1.49484,1.40625
0.008945494495,0.0885873,1.49487,1.40625
0.008945536516,0.0886673,1.49495,1.40625
0.008946042329,0.0896311,1.49592,1.40625
0.008946556171,0.0906102,1.4969,1.40625
0.008953749951,0.104314,1.51059,1.40625
0.008978414343,0.151263,1.55755,1.40625
0.008996253751,0.185183,1.59147,1.40625
0.008996255751,0.107062,1.59148,1.48437
0.008996285958,0.10712,1.59153,1.48437
0.00899632285,0.10719,1.5916,1.48437
0.008996698887,0.107905,1.59232,1.48437
0.008997087054,0.108642,1.59306,1.48437
0.009008732079,0.130767,1.61518,1.48437
0.009021153439,0.154338,1.63877,1.48437
0.009045996159,0.20148,1.6859,1.48437
0.009047035001,0.203449,1.68787,1.48437
0.009047037001,0.105797,1.68787,1.58203
0.009047060944,0.105843,1.68792,1.58203
0.009047099809,0.105916,1.68799,1.58203
0.009047705541,0.107065,1.68914,1.58203
0.009048320888,0.108231,1.6903,1.58203
0.009056935743,0.124558,1.70662,1.58203
0.009086472389,0.180481,1.76256,1.58203
0.009097816251,0.201937,1.78401,1.58203
0.009097818251,0.104285,1.78402,1.67969
0.009097841847,0.10433,1.78406,1.67969
0.00909788099,0.104404,1.78414,1.67969
0.009098477945,0.105533,1.78526,1.67969
0.009099084376,0.106679,1.78641,1.67969
0.00910757441,0.122728,1.80245,1.67969
0.009136683098,0.177702,1.85743,1.67969
0.009148597501,0.200179,1.87991,1.67969
0.009148599501,0.102527,1.87992,1.77734
0.009148622694,0.102571,1.87996,1.77734
0.009148662159,0.102645,1.88004,1.77734
0.009149248913,0.103752,1.88114,1.77734
0.009149844982,0.104876,1.88227,1.77734
0.009158189937,0.120611,1.89799,1.77734
0.009186801211,0.174507,1.9519,1.77734
0.009199378751,0.198176,1.97557,1.77734
0.009199380751,0.100524,1.97557,1.875
0.009199403485,0.100566,1.97561,1.875
0.009199443317,0.100641,1.97569,1.875
0.009200018452,0.101723,1.97677,1.875
0.009200602716,0.102822,1.97787,1.875
0.009208782412,0.118206,1.99324,1.875
0.009236827088,0.170901,2.04595,1.875
0.009250160001,0.195927,2.07098,1.875
0.009250162001,0.0982751,2.07098,1.97265
0.00925018422,0.0983168,2.07102,1.97265
0.009250224463,0.0983923,2.0711,1.97265
0.009250786565,0.099447,2.07215,1.97265
0.00925135759,0.100518,2.07323,1.97265
0.009259351932,0.115515,2.08821,1.97265
0.009286761105,0.166886,2.13959,1.97265
0.009300941251,0.193435,2.16614,1.97265
0.009300943251,0.0957825,2.16615,2.07031
0.009300964899,0.095823,2.16619,2.07031
0.009301005599,0.0958992,2.16626,2.07031
0.009301553261,0.0969241,2.16729,2.07031
0.009302109616,0.0979653,2.16833,2.07031
0.009309898593,0.112539,2.1829,2.07031
0.009336603656,0.162464,2.23283,2.07031
0.009351722501,0.190698,2.26107,2.07031
0.009351724501,0.0930462,2.26107,2.16797
0.009351745523,0.0930854,2.26111,2.16797
0.009351786723,0.0931623,2.26119,2.16797
0.009352318545,0.0941551,2.26218,2.16797
0.009352858808,0.0951636,2.26319,2.16797
0.009360422499,0.10928,2.2773,2.16797
0.009386355151,0.157638,2.32566,2.16797
0.009402503751,0.187719,2.35575,2.16797
0.009402505751,0.0900669,2.35575,2.26562
0.009402526091,0.0901048,2.35579,2.26562
0.009402567836,0.0901825,2.35587,2.26562
0.009403082423,0.0911407,2.35682,2.26562
0.009403605179,0.092114,2.3578,2.26562
0.009410923756,0.105738,2.37141,2.26562
0.009436016019,0.152411,2.4181,2.26562
0.009453285001,0.184497,2.45018,2.26562
0.009453287001,0.106376,2.45019,2.34375
0.009453317012,0.106432,2.45024,2.34375
0.009453354041,0.106501,2.45031,2.34375
0.009453727634,0.107195,2.451,2.34375
0.009454113278,0.107911,2.45172,2.34375
0.009465682612,0.129391,2.47318,2.34375
0.009502704479,0.198042,2.54185,2.34375
0.009504066251,0.200565,2.54438,2.34375
0.009504068251,0.102913,2.54438,2.4414
0.009504091532,0.102956,2.54442,2.4414
0.009504130927,0.103029,2.5445,2.4414
0.00950471992,0.10412,2.54559,2.4414
0.009505318262,0.105229,2.5467,2.4414
0.009517288141,0.127395,2.56886,2.4414
0.009522622284,0.137268,2.57874,2.4414
0.009522831482,0.137655,2.57912,2.4414
0.00952424355,0.140268,2.58174,2.4414
0.009534446882,0.159146,2.60061,2.4414
0.009546107832,0.180708,2.62218,2.4414
0.009554847501,0.196861,2.63833,2.4414
0.009554849501,0.0992085,2.63834,2.53906
0.009554871933,0.0992499,2.63838,2.53906
0.009554912006,0.099324,2.63845,2.53906
0.009555479517,0.100373,2.6395,2.53906
0.009556056037,0.101438,2.64056,2.53906
0.009564127307,0.116347,2.65546,2.53906
0.009591800236,0.16742,2.70655,2.53906
0.009605628751,0.192916,2.73205,2.53906
0.009605630751,0.0952634,2.73205,2.63672
0.00960565228,0.0953031,2.73209,2.63672
0.009605693075,0.0953783,2.73216,2.63672
0.009606237731,0.096382,2.73317,2.63672
0.009606791033,0.0974017,2.73419,2.63672
0.009614537261,0.111675,2.74845,2.63672
0.009641095756,0.160568,2.79735,2.63672
0.009656410001,0.188731,2.82552,2.63672
0.009656412001,0.0910784,2.82552,2.73437
0.009656432573,0.0911162,2.82556,2.73437
0.009656474132,0.0911926,2.82564,2.73437
0.00965699457,0.0921493,2.82659,2.73437
0.009657523268,0.0931212,2.82757,2.73437
0.009664925042,0.106725,2.84116,2.73437
0.009690302552,0.153326,2.88777,2.73437
0.009707191251,0.184306,2.91875,2.73437
0.009707193251,0.106185,2.91876,2.8125
0.009707223207,0.10624,2.91881,2.8125
0.009707260274,0.106308,2.91888,2.8125
0.009707633186,0.106992,2.91956,2.8125
0.009708018128,0.107698,2.92027,2.8125
0.009719566373,0.128865,2.94142,2.8125
0.009756520757,0.196519,3.00909,2.8125
0.009757972501,0.199174,3.01175,2.8125
0.009757974501,0.101522,3.01175,2.91015
0.009757997464,0.101564,3.01179,2.91015
0.009758037113,0.101637,3.01187,2.91015
0.009758618039,0.102699,3.01293,2.91015
0.009759208186,0.103778,3.01401,2.91015
