0.506,0.0
0.508,0.0
0.51,0.0
0.512,5.0
0.514,5.0
0.516,0.0
0.518,0.0
0.52,5.0
0.522,5.0
0.524,5.0
0.526,0.0
0.528,0.0
0.53,0.0
0.532,5.0
0.534,5.0
0.536,0.0
0.538,0.0
0.54,5.0
0.542,5.0
0.544,5.0
0.546,0.0
0.548,0.0
0.55,5.0
0.552,5.0
0.554,5.0
0.556,0.0
0.558,0.0
0.56,5.0
0.562,5.0
0.5640000000000001,5.0
0.5660000000000001,0.0
0.5680000000000001,0.0
0.5700000000000001,5.0
0.5720000000000001,5.0
0.5740000000000001,5.0
0.5760000000000001,0.0
0.578,0.0
0.58,5.0
0.582,5.0
0.584,5.0
0.586,0.0
0.588,0.0
0.59,0.0
0.592,5.0
0.594,5.0
0.596,0.0
0.598,0.0
0.6,5.0
0.602,5.0
0.604,5.0
0.606,0.0
0.608,0.0
0.61,0.0
0.612,5.0
0.614,5.0
0.616,0.0
0.618,0.0
0.62,5.0
0.622,5.0
0.624,5.0
0.626,0.0
0.628,0.0
0.63,5.0
0.632,5.0
0.634,5.0
0.636,0.0
0.638,0.0
0.64,0.0
0.642,5.0
0.644,5.0
0.646,0.0
0.648,0.0
0.65,5.0
0.652,5.0
0.654,5.0
0.656,0.0
0.658,0.0
0.66,0.0
0.662,5.0
0.664,5.0
0.666,0.0
0.668,0.0
0.67,5.0
0.672,5.0
0.674,5.0
0.676,0.0
0.678,0.0
0.68,5.0
0.682,5.0
0.684,5.0
0.686,0.0
0.6880000000000001,0.0
0.6900000000000001,5.0
0.6920000000000001,5.0
0.6940000000000001,5.0
0.6960000000000001,0.0
0.6980000000000001,0.0
0.7000000000000001,5.0
0.7020000000000001,5.0
0.704,5.0
0.706,0.0
0.708,0.0
0.71,5.0
0.712,5.0
0.714,5.0
0.716,0.0
0.718,0.0
0.72,0.0
0.722,5.0
0.724,5.0
0.726,0.0
0.728,0.0
0.73,5.0
0.732,5.0
0.734,5.0
0.736,0.0
0.738,0.0
0.74,0.0
0.742,5.0
0.744,5.0
0.746,0.0
0.748,0.0
0.75,0.0
0.752,5.0
0.754,5.0
0.756,0.0
0.758,0.0
0.76,5.0
0.762,5.0
0.764,5.0
0.766,0.0
0.768,0.0
0.77,0.0
0.772,5.0
0.774,5.0
0.776,0.0
0.778,0.0
0.78,5.0
0.782,5.0
0.784,5.0
0.786,0.0
0.788,0.0
0.79,5.0
0.792,5.0
0.794,5.0
0.796,0.0
0.798,0.0
0.8,5.0
0.802,5.0
0.804,5.0
0.806,0.0
0.808,0.0
0.81,5.0
0.812,5.0
0.8140000000000001,5.0
0.8160000000000001,0.0
0.8180000000000001,0.0
0.8200000000000001,5.0
0.8220000000000001,5.0
0.8240000000000001,5.0
0.8260000000000001,0.0
0.8280000000000001,0.0
0.8300000000000001,5.0
0.8320000000000001,5.0
0.834,5.0
0.836,0.0
0.838,0.0
0.84,5.0
0.842,5.0
0.844,5.0
0.846,0.0
0.848,0.0
0.85,0.0
0.852,5.0
0.854,5.0
0.856,0.0
0.858,0.0
0.86,0.0
0.862,5.0
0.864,5.0
0.866,0.0
0.868,0.0
0.87,5.0
0.872,5.0
0.874,5.0
0.876,0.0
0.878,0.0
0.88,5.0
0.882,5.0
0.884,5.0
0.886,0.0
0.888,0.0
0.89,5.0
0.892,5.0
0.894,5.0
0.896,0.0
0.898,0.0
0.9,0.0
0.902,5.0
0.904,5.0
0.906,0.0
0.908,0.0
0.91,0.0
0.912,5.0
0.914,5.0
0.916,0.0
0.918,0.0
0.92,5.0
0.922,5.0
0.924,5.0
0.926,0.0
0.928,0.0
0.93,5.0
0.932,5.0
0.934,5.0
0.936,0.0
0.9380000000000001,0.0
0.9400000000000001,5.0
0.9420000000000001,5.0
0.9440000000000001,5.0
0.9460000000000001,0.0
0.9480000000000001,0.0
0.9500000000000001,0.0
0.9520000000000001,5.0
0.9540000000000001,5.0
0.9560000000000001,0.0
0.9580000000000001,0.0
0.96,0.0
0.962,5.0
0.964,5.0
0.966,0.0
0.968,0.0
0.97,0.0
0.972,5.0
0.974,5.0
0.976,0.0
0.978,0.0
0.98,5.0
0.982,5.0
0.984,5.0
0.986,0.0
0.988,0.0
0.99,5.0
0.992,5.0
0.994,5.0
0.996,0.0
0.998,0.0
1.0,5.0
